offset unicorr gausscorr
19160 0.249779 3.51108e-05
19180 0.249847 -0.00108583
19200 0.249873 -0.00082199
19220 0.249914 0.0020595
19240 0.249844 -0.00114224
19260 0.249973 0.000366627
19280 0.249857 -0.000785496
19300 0.24977 0.00256973
19320 0.249779 -0.00147199
19340 0.249889 0.000663047
19360 0.24996 0.000695617
19380 0.249934 -0.000534718
19400 0.249688 0.00190908
19420 0.24986 -0.00163342
19440 0.249714 0.00043157
19460 0.249929 0.00231152
19480 0.249813 -0.00058247
19500 0.249695 0.000296245
19520 0.249887 -0.00148985
19540 0.249943 0.000479481
19560 0.249951 -0.00135727
19580 0.249696 0.00103607
19600 0.249894 -0.000582962
19620 0.25004 0.00127403
19640 0.24975 -0.00103524
19660 0.249713 0.00202186
19680 0.249844 0.000354001
19700 0.249822 0.00105758
19720 0.249709 0.00110545
19740 0.249842 -0.000532994
19760 0.249753 -0.00159423
19780 0.249942 0.000688827
19800 0.250048 0.00158618
19820 0.249844 0.000520194
19840 0.249741 0.00181498
19860 0.249925 0.000472243
19880 0.249867 -0.000450815
19900 0.249716 0.00112514
19920 0.250019 0.00259057
19940 0.250072 -0.00170866
19960 0.250004 0.000282058
19980 0.24998 0.0021154
20000 0.249801 0.000668767
20020 0.249978 0.000181679
20040 0.249672 0.00307712
20060 0.249768 -0.00222347
20080 0.25005 0.00197387
20100 0.249795 0.000918337
20120 0.249845 0.0012728
20140 0.249857 0.00167985
20160 0.249838 -0.000838824
20180 0.24972 -0.000411849
20200 0.249931 0.0021436
20220 0.249879 -0.000207329
20240 0.249785 -0.00373529
20260 0.249765 -0.000816463
20280 0.249922 1.71572e-06
20300 0.249647 0.00054179
20320 0.24971 -0.000792986
20340 0.249919 -0.000161524
20360 0.249824 0.000783564
20380 0.249777 0.00102107
20400 0.250052 -0.00168469
20420 0.250045 0.00259763
20440 0.249879 0.00153652
20460 0.249826 0.000362328
20480 0.249988 -0.00154877
20500 0.250144 -0.000467215
20520 0.249781 -0.000294194
20540 0.250147 0.00219116
20560 0.249948 0.00209118
20580 0.249937 0.00217531
20600 0.249972 0.000925727
20620 0.249621 -0.00104488
20640 0.249796 -0.00134864
20660 0.249942 -0.000622621
20680 0.249883 0.00149457
20700 0.2499 0.000305112
20720 0.249818 0.00140816
20740 0.249636 -0.00117658
20760 0.24983 -0.00138072
20780 0.249733 -0.00167353
20800 0.249806 -0.00238004
20820 0.250125 0.00130945
20840 0.249661 0.00287979
20860 0.249825 -9.95312e-05
20880 0.249907 -3.91426e-06
20900 0.25001 -0.00162506
20920 0.249867 -0.000173476
20940 0.249879 -0.00169559
20960 0.249925 -0.00169335
20980 0.249759 -0.000315424
21000 0.250118 -0.00103106
21020 0.249741 0.00107363
21040 0.249762 -0.000328611
21060 0.249952 -9.45142e-05
21080 0.249773 0.000219605
21100 0.249793 -0.00158128
21120 0.249985 -0.0012624
21140 0.249912 0.00194382
21160 0.249698 0.0013619
21180 0.250007 -0.00158223
21200 0.249663 -0.00176475
21220 0.249837 -0.001396
21240 0.249764 0.00130593
21260 0.249701 -0.00130716
21280 0.249669 -0.0018311
21300 0.25001 0.000662276
21320 0.2498 -0.00236061
21340 0.249863 3.26281e-06
21360 0.249779 0.00217517
21380 0.249681 -0.00041351
21400 0.249983 0.00285406
21420 0.249774 -0.000732557
21440 0.249941 -0.000129505
21460 0.249842 -0.00114237
21480 0.249972 0.000655869
21500 0.249591 3.60984e-05
21520 0.249633 -0.000190611
21540 0.24997 0.000601537
21560 0.249852 -0.00130619
21580 0.249857 -0.000648696
21600 0.249849 -0.00109091
21620 0.249704 -0.0016864
21640 0.249707 0.000124319
21660 0.250029 0.0021949
21680 0.249676 -0.000232113
21700 0.249856 -8.26464e-05
21720 0.249742 -0.000844922
21740 0.249897 -0.00110445
21760 0.249859 -0.000932903
21780 0.249708 -0.000358022
21800 0.250069 -0.000440208
21820 0.249793 -0.000622118
21840 0.249979 0.00112686
21860 0.250073 0.00133436
21880 0.249795 -0.000488412
21900 0.249758 0.00112702
21920 0.249849 0.000579346
21940 0.25003 -0.000588968
21960 0.24984 -0.00159021
21980 0.249861 0.00107401
22000 0.249919 0.00025373
22020 0.249838 -0.00028736
22040 0.249994 -0.00209387
22060 0.249999 -3.70801e-05
22080 0.249829 0.00162166
22100 0.249936 -0.000322305
22120 0.249817 0.00285312
22140 0.250004 -0.000481023
22160 0.249925 -0.00241665
22180 0.250042 -0.000245555
22200 0.249831 0.00152606
22220 0.249873 0.000931064
22240 0.249979 0.00325087
22260 0.249955 -0.00245926
22280 0.249895 -0.000337154
22300 0.249974 0.00304191
22320 0.249657 0.00186496
22340 0.249913 -6.49497e-05
22360 0.24995 0.00093344
22380 0.249842 -0.000785813
22400 0.250223 0.000669891
22420 0.249998 0.000892543
22440 0.249778 -0.00237207
22460 0.249673 -0.000537409
22480 0.249827 -0.000722493
22500 0.249759 -0.000406945
22520 0.249817 -0.000569504
22540 0.2498 0.000797737
22560 0.249802 0.000875589
22580 0.250132 0.000726196
22600 0.249998 -0.000982187
22620 0.249764 -7.99477e-05
22640 0.249692 -0.000301404
22660 0.249745 -0.000942789
22680 0.249973 0.00150232
22700 0.249928 0.000666618
22720 0.249986 -0.000258653
22740 0.249833 0.00155154
22760 0.24985 -0.000755947
22780 0.250064 0.000655987
22800 0.249785 -0.00147838
22820 0.249943 9.6587e-05
22840 0.249846 -0.000986669
22860 0.250086 -0.00138211
22880 0.249859 0.000689142
22900 0.249856 -0.00137623
22920 0.249777 0.00407088
22940 0.249956 0.0020011
22960 0.249919 -0.000535529
22980 0.24982 0.00171805
23000 0.249813 0.00410734
23020 0.249659 0.000490507
23040 0.249867 -0.000910416
23060 0.24977 0.00135659
23080 0.249786 -0.00107763
23100 0.250034 -0.00422341
23120 0.249929 0.00212929
23140 0.249897 -0.00178231
23160 0.249882 -0.00120684
23180 0.249781 0.000114383
23200 0.249976 0.00203935
23220 0.249905 0.000574975
23240 0.249956 0.00157673
23260 0.249851 -0.00211901
23280 0.249973 -0.000707691
23300 0.249974 0.000443466
23320 0.25 -0.000313352
23340 0.249863 0.000184196
23360 0.249834 -0.000723296
23380 0.249845 0.00163099
23400 0.249658 -0.00117822
23420 0.250063 -0.000937049
23440 0.250022 -0.000701003
23460 0.249766 0.00279637
23480 0.250017 0.00175114
23500 0.249975 0.00105004
23520 0.24978 -0.0015198
23540 0.249658 -0.00245192
23560 0.249843 0.00194979
23580 0.250027 0.00043119
23600 0.24988 -0.000581167
23620 0.249853 -0.00183871
23640 0.250033 0.00114612
23660 0.250118 -0.00238429
23680 0.249951 -0.00192224
23700 0.249848 0.000324621
23720 0.24985 -0.000182098
23740 0.249775 -0.000176599
23760 0.249993 -0.0023496
23780 0.249946 -0.000688155
23800 0.249931 0.0014125
23820 0.249915 -0.000916975
23840 0.249938 -5.47421e-06
23860 0.249831 0.000679888
23880 0.249792 0.000638554
23900 0.249961 0.0012549
23920 0.249875 0.00163098
23940 0.249937 -9.69296e-05
23960 0.249886 8.53828e-05
23980 0.249691 -0.000234476
24000 0.249858 0.000519482
24020 0.249721 -0.00011002
24040 0.250057 -0.00156351
24060 0.249997 -0.00184062
24080 0.250009 -0.000977979
24100 0.249863 0.000701562
24120 0.249891 -0.000712347
24140 0.249861 0.000621479
24160 0.249826 -0.000721571
24180 0.249728 -0.00252749
24200 0.249703 -0.000475966
24220 0.250058 0.00105773
24240 0.249998 0.00151196
24260 0.249879 0.000444369
24280 0.249923 0.00253013
24300 0.249875 -0.00133534
24320 0.249841 0.0025199
24340 0.249899 -0.00151397
24360 0.250007 0.00221313
24380 0.249884 0.00330099
24400 0.249843 0.00157575
24420 0.249904 -0.00145202
24440 0.249852 0.000659103
24460 0.2498 0.0012454
24480 0.250026 8.75018e-05
24500 0.249837 -0.000473116
24520 0.249746 -0.00195661
24540 0.249846 0.00190806
24560 0.24988 0.00111494
24580 0.249914 -0.000197721
24600 0.249845 -7.14725e-05
24620 0.249922 0.000137514
24640 0.249716 -0.00291245
24660 0.249807 -0.00143869
24680 0.249952 0.00234812
24700 0.249815 -0.00298827
24720 0.249661 0.000150049
24740 0.249764 -0.0012474
24760 0.24993 -0.0013125
24780 0.249833 -0.000554919
24800 0.249763 -3.06138e-05
24820 0.249928 0.00244328
24840 0.249985 0.000929648
24860 0.249794 -0.00185865
24880 0.249945 0.00043953
24900 0.250014 0.00151097
24920 0.250092 1.89006e-07
24940 0.249736 -0.00109493
24960 0.249825 -0.00181901
24980 0.249654 0.00129044
25000 0.249922 -1.78502e-05
25020 0.249949 -0.00234423
25040 0.250124 -0.00171092
25060 0.249938 0.00260864
25080 0.249803 -0.00276329
25100 0.249872 0.00144316
25120 0.250026 -0.00033416
25140 0.249849 0.00398498
25160 0.24998 -0.00112576
25180 0.250001 -0.000123987
25200 0.249775 0.000158961
25220 0.24978 0.000859643
25240 0.250041 0.0025841
25260 0.24964 -0.00183867
25280 0.249755 0.00187174
25300 0.249742 -0.000173613
25320 0.249885 0.000305591
25340 0.249789 -0.000156229
25360 0.249969 -0.000338678
25380 0.249793 0.000595089
25400 0.249894 -0.000462927
25420 0.249942 0.000573084
25440 0.249909 0.00174341
25460 0.249875 -0.00156327
25480 0.24978 0.000183792
25500 0.249848 0.0013469
25520 0.250024 -0.00343018
25540 0.250065 0.000987001
25560 0.249938 7.15388e-05
25580 0.249774 0.00121796
25600 0.249781 0.000239737
25620 0.249844 0.0019538
25640 0.249795 0.000322812
25660 0.249866 -0.000640531
25680 0.249994 -0.000286756
25700 0.249655 -0.000680634
25720 0.249889 -0.00294193
25740 0.249946 0.00112716
25760 0.249924 0.00217101
25780 0.249807 0.00114026
25800 0.249995 0.00058459
25820 0.249937 0.000400698
25840 0.250119 -0.0016271
25860 0.249922 0.00283704
25880 0.249819 0.00267509
25900 0.249915 -0.0002245
25920 0.250057 -8.49699e-05
25940 0.249745 -0.000371715
25960 0.250049 -0.000196609
25980 0.249985 -0.000735933
26000 0.249648 -0.000681292
26020 0.249554 -0.000551113
26040 0.249896 -0.00103582
26060 0.249938 0.000237001
26080 0.249819 -0.00298294
26100 0.250001 0.00264351
26120 0.249774 -0.00122861
26140 0.24994 -0.000569962
26160 0.250036 -8.55639e-05
26180 0.249793 0.000576065
26200 0.249842 -0.00206346
26220 0.249949 -0.00170531
26240 0.24975 9.48087e-05
26260 0.249759 0.00221717
26280 0.249985 0.00048485
26300 0.249895 -0.000359407
26320 0.249766 0.00298916
26340 0.249757 0.000384282
26360 0.249918 -0.000214774
26380 0.249903 0.000254051
26400 0.249869 -0.000908286
26420 0.249873 -0.00115876
26440 0.249891 -0.000280554
26460 0.249862 -0.00113541
26480 0.249695 0.000518458
26500 0.250113 -0.00332315
26520 0.249741 -0.00131106
26540 0.24994 -0.000268415
26560 0.249875 -0.00036889
26580 0.249995 6.77571e-05
26600 0.249557 -0.00195171
26620 0.249783 0.002148
26640 0.250084 -2.84941e-05
26660 0.24994 0.000332417
26680 0.249783 0.00109544
26700 0.249849 -0.000262347
26720 0.249737 0.000843942
26740 0.249874 0.000696635
26760 0.249988 0.000144933
26780 0.2497 -0.00191124
26800 0.25011 0.00238018
26820 0.249868 0.00133222
26840 0.249883 -0.00149207
26860 0.25005 0.000809148
26880 0.249817 0.00108965
26900 0.249757 0.00134593
26920 0.249829 -0.000811734
26940 0.249826 0.000286316
26960 0.249907 -0.000159438
26980 0.249644 0.00332253
27000 0.250007 0.000522329
27020 0.249787 -0.00167814
27040 0.249982 -0.00246551
27060 0.250002 0.000795606
27080 0.249724 0.000200802
27100 0.250106 -0.000206991
27120 0.249857 0.000651838
27140 0.249985 0.00230154
27160 0.249758 0.000459617
27180 0.249989 -0.000192757
27200 0.249711 -0.00137491
27220 0.249899 -0.00100746
27240 0.249686 0.00136062
27260 0.249739 0.00127787
27280 0.249974 -0.000320297
27300 0.250122 0.00119347
27320 0.249877 0.000167667
27340 0.249867 -0.00176264
27360 0.249724 0.00101126
27380 0.250015 -0.00183804
27400 0.249669 -0.000955585
27420 0.250021 -0.000172525
27440 0.249706 0.000243226
27460 0.250024 -0.000594799
27480 0.249823 0.00053674
27500 0.249809 -0.00091382
27520 0.250135 -0.00209232
27540 0.249809 -0.000809975
27560 0.249769 -0.00236867
27580 0.249884 -0.000350149
27600 0.249898 -0.000635892
27620 0.24995 0.000784211
27640 0.249731 0.00133268
27660 0.249629 0.000307178
27680 0.249959 0.00296614
27700 0.249994 -0.00142641
27720 0.249814 -0.00170113
27740 0.249658 0.000947055
27760 0.249894 -0.00108781
27780 0.250036 0.000997162
27800 0.249958 0.000683275
27820 0.250009 0.000541245
27840 0.249924 0.00268251
27860 0.249771 -0.00133827
27880 0.24979 0.000965419
27900 0.249701 -0.00138245
27920 0.249813 -0.00154379
27940 0.249803 -0.000303074
27960 0.250124 -0.000386582
27980 0.249741 -0.000680982
28000 0.249892 -0.00242704
28020 0.249713 0.000150617
28040 0.249782 0.00114667
28060 0.249922 0.00275426
28080 0.249843 -0.00119126
28100 0.249914 0.000448304
28120 0.249985 -0.00120946
28140 0.249908 0.0024232
28160 0.249821 -0.00196952
28180 0.249774 -0.00230833
28200 0.249633 0.000457768
28220 0.249918 6.7449e-05
28240 0.249762 0.000255644
28260 0.249845 0.00222104
28280 0.249725 0.00167256
28300 0.249785 -0.00120139
28320 0.249793 0.0011958
28340 0.249872 0.000900007
28360 0.249638 0.00140534
28380 0.249903 -0.00196468
28400 0.249906 -0.000707958
28420 0.249966 0.00127486
28440 0.250049 -0.000220765
28460 0.249744 0.000196071
28480 0.25001 -0.000341888
28500 0.250003 -0.00185079
28520 0.249791 -0.000941417
28540 0.249874 0.0026162
28560 0.25007 0.000768294
28580 0.249968 -0.000119947
28600 0.249845 0.00364427
28620 0.249866 -0.00248639
28640 0.250058 0.000263706
28660 0.249884 -0.00287644
28680 0.249855 0.00320826
28700 0.249699 -0.000809428
28720 0.249857 0.00175964
28740 0.249905 0.00133117
28760 0.249824 0.000683816
28780 0.249869 -2.26427e-05
28800 0.250071 0.00122962
28820 0.249973 0.00109459
28840 0.249672 0.00164747
28860 0.249807 0.000329748
28880 0.249883 -0.00197061
28900 0.249798 -0.00117548
28920 0.249819 -0.000246876
28940 0.249605 -0.000330757
28960 0.24983 -0.00129868
28980 0.24994 -0.00131105
29000 0.249784 0.000276887
29020 0.249791 -0.00112112
29040 0.249936 -0.000992957
29060 0.24997 -0.000870337
29080 0.249755 0.000336407
29100 0.249908 0.000371203
29120 0.249734 -0.000731243
29140 0.249788 -0.00105437
29160 0.249893 -0.00210772
29180 0.249771 0.000670922
29200 0.249898 -0.000440963
29220 0.249908 -0.00156576
29240 0.249876 0.000701918
29260 0.249941 -0.00112823
29280 0.249947 0.000387401
29300 0.25004 -0.00107866
29320 0.249993 0.00161366
29340 0.249721 0.000726223
29360 0.249741 -0.0013513
29380 0.249842 -0.000774808
29400 0.24974 -0.00100435
29420 0.249773 -0.00016454
29440 0.249992 -0.000607177
29460 0.250067 -0.000818691
29480 0.249706 0.00183791
29500 0.249944 -0.00256892
29520 0.249856 0.000219943
29540 0.250059 -0.00176304
29560 0.249803 0.000371803
29580 0.250118 0.00177827
29600 0.249975 -0.00101032
29620 0.249787 0.0018842
29640 0.249855 -0.00147207
29660 0.249982 -2.88851e-05
29680 0.250024 -0.000169026
29700 0.249907 0.00230003
29720 0.25003 -0.0005547
29740 0.24983 0.00260061
29760 0.249994 -0.00243505
29780 0.249767 0.0018443
29800 0.24995 0.00201836
29820 0.24985 -0.00113897
29840 0.249659 0.000188126
29860 0.249878 -0.00102973
29880 0.250034 0.00168253
29900 0.249739 -0.000693167
29920 0.249915 -0.00118497
29940 0.25005 -0.00026609
29960 0.25007 -0.00110221
29980 0.249887 0.000302477
30000 0.250069 0.00155776
30020 0.249701 0.00241883
30040 0.249902 6.78667e-05
30060 0.249994 0.000770726
30080 0.24996 0.000684109
30100 0.249942 -0.000155149
30120 0.249943 -0.000161393
30140 0.249753 0.00107963
30160 0.249603 -0.000235837
30180 0.250065 0.00123038
30200 0.249782 -0.00238117
30220 0.249873 -0.000438629
30240 0.249554 -0.00184984
30260 0.249843 -0.000259042
30280 0.249709 0.00130938
30300 0.250034 -0.00321699
30320 0.249839 0.000321339
30340 0.249689 0.00202428
30360 0.24986 0.00200977
30380 0.249993 6.39685e-06
30400 0.249862 0.00159728
30420 0.249868 0.00155041
30440 0.24985 -0.00399163
30460 0.249661 0.00170123
30480 0.249706 0.00153044
30500 0.249774 0.000735213
30520 0.249863 0.00165496
30540 0.250064 -0.000486901
30560 0.249811 0.00103565
30580 0.250002 -0.00124986
30600 0.250216 0.002582
30620 0.249791 0.00247412
30640 0.249986 -0.00115932
30660 0.249948 -0.000600066
30680 0.249999 0.000622714
30700 0.25018 0.00214886
30720 0.24988 3.29545e-05
30740 0.250045 0.000201897
30760 0.249712 -0.000329368
30780 0.250003 -0.000806436
30800 0.249712 -0.00155765
30820 0.249864 0.00172323
30840 0.249816 0.000175927
30860 0.249904 0.0014418
30880 0.249725 -0.000484698
30900 0.249758 0.000181772
30920 0.249702 0.000466837
30940 0.249986 -0.00029257
30960 0.249975 0.00253219
30980 0.249842 -0.00163746
31000 0.249827 4.27994e-06
31020 0.249917 -0.00225396
31040 0.249726 -0.00162246
31060 0.249976 -0.000904994
31080 0.250003 -0.000169749
31100 0.24984 0.000827251
31120 0.249916 -0.00087349
31140 0.249835 -0.00155124
31160 0.249874 0.000910703
31180 0.249637 -0.000398595
31200 0.249948 -0.000922387
31220 0.249818 0.000310724
31240 0.249879 -0.000228832
31260 0.249897 0.000729994
31280 0.249894 -0.00078291
31300 0.250042 -1.62765e-05
31320 0.249962 0.000134528
31340 0.249847 0.000386016
31360 0.249981 -0.000807758
31380 0.249901 -0.00185017
31400 0.250002 0.000413864
31420 0.24979 -0.000602193
31440 0.249726 0.00259049
31460 0.249796 -0.0020355
31480 0.249875 -0.00299932
31500 0.249824 -0.00230244
31520 0.250086 -0.00029599
31540 0.249883 -0.000136096
31560 0.249988 -0.00230898
31580 0.249996 0.00100015
31600 0.249877 -0.00159852
31620 0.250063 -0.00201562
31640 0.250035 0.00083154
31660 0.249859 -0.00275946
31680 0.249933 -0.00265235
31700 0.249976 -0.00151141
31720 0.249865 -0.00237759
31740 0.249743 -0.00335131
31760 0.249971 -0.000325352
31780 0.249872 0.00160539
31800 0.249777 0.000883673
31820 0.250058 0.00073588
31840 0.2497 6.0349e-05
31860 0.249896 0.00288006
31880 0.249859 -0.000407643
31900 0.249738 0.00198416
31920 0.249865 -0.000586352
31940 0.249746 0.00254519
31960 0.249805 -0.000292371
31980 0.249964 0.0022045
32000 0.25003 -0.000107226
32020 0.25009 0.000208953
32040 0.249998 -0.0024062
32060 0.249969 -0.00125046
32080 0.250076 0.000708013
32100 0.249696 -0.00305343
32120 0.249941 -0.00321074
32140 0.249896 0.000776582
32160 0.249848 0.00240234
32180 0.249564 -0.000249229
32200 0.249953 0.00214067
32220 0.250058 0.00121117
32240 0.249843 -0.000615484
32260 0.24986 0.00262685
32280 0.250211 -0.000701731
32300 0.249792 -0.000853978
32320 0.249873 0.0026266
32340 0.249613 0.00111389
32360 0.249955 -0.00355626
32380 0.250106 0.00329777
32400 0.249887 -0.000970906
32420 0.249704 0.000441836
32440 0.249777 -0.000868058
32460 0.250058 -0.000252487
32480 0.24978 0.00109992
32500 0.24979 0.00052717
32520 0.249723 2.16114e-05
32540 0.249885 -7.88917e-05
32560 0.249797 0.00109635
32580 0.249985 0.000793149
32600 0.249884 2.83313e-05
32620 0.249797 0.000259548
32640 0.249875 -0.00105485
32660 0.249806 0.000565373
32680 0.249743 0.000382957
32700 0.24977 -0.000758301
32720 0.24989 0.000724721
32740 0.249912 -0.00193843
32760 0.249889 0.00035995
32780 0.249852 0.000534782
32800 0.249898 0.0016684
32820 0.250037 -0.00221314
32840 0.249832 -0.00049395
32860 0.249871 -0.000444799
32880 0.250136 -0.000233255
32900 0.2499 -0.00216863
32920 0.249949 0.00227492
32940 0.249725 -0.00228437
32960 0.249928 -0.00120293
32980 0.249671 -0.00206971
33000 0.25009 0.00118611
33020 0.249851 -0.000315392
33040 0.249906 -0.000983805
33060 0.250043 -0.000322998
33080 0.249717 -0.000358313
33100 0.24991 0.00182085
33120 0.249851 0.00160568
33140 0.249847 -0.000704406
33160 0.249984 0.000474231
33180 0.249788 0.000155291
33200 0.249935 0.000330139
33220 0.249716 8.7957e-05
33240 0.249996 0.000426237
33260 0.24968 -0.00113775
33280 0.249974 -0.00193372
33300 0.249877 3.20335e-05
33320 0.249933 0.000510823
33340 0.249948 0.000499938
33360 0.249851 -0.000744959
33380 0.249959 -0.00113693
33400 0.249838 0.00238597
33420 0.249801 0.00148926
33440 0.249645 0.000201776
33460 0.249745 0.000478108
33480 0.24995 0.00116376
33500 0.249594 0.000241297
33520 0.249835 0.000539394
33540 0.249731 0.000530161
33560 0.249927 -0.00126175
33580 0.249675 -0.00125376
33600 0.249994 -0.000244064
33620 0.249807 -0.00127003
33640 0.249774 0.000123605
33660 0.249977 -0.00118086
33680 0.250016 -0.000188777
33700 0.249868 0.00116169
33720 0.24999 -0.00202638
33740 0.249927 -0.00224489
33760 0.249907 0.000740021
33780 0.24973 -0.00166162
33800 0.249576 0.00101667
33820 0.249901 -0.00194845
33840 0.249954 -0.00121587
33860 0.249967 -0.000441437
33880 0.249749 0.00241256
33900 0.249856 0.00199724
33920 0.249888 0.00141868
33940 0.249934 -0.000963247
