thread offset unicorr gausscorr
18 620 0.251817 0.094667
18 640 0.250322 -0.115743
18 660 0.250335 -0.0203459
18 680 0.249572 -0.0918609
18 700 0.244645 0.130215
18 720 0.253157 -0.0639757
18 740 0.253535 0.000343247
18 760 0.248711 0.0227954
18 780 0.247077 -0.0577506
18 800 0.243234 -0.0719843
18 820 0.24563 -0.16276
18 840 0.250208 0.0729411
18 860 0.251043 -0.101844
18 880 0.267949 0.160923
18 900 0.260445 0.0811125
18 920 0.250414 0.137996
18 940 0.221452 -0.0994247
18 960 0.24695 0.165988
18 980 0.238117 -0.0279644
19 20 0.241148 -0.0306944
19 40 0.244107 -0.0386641
19 60 0.245341 -0.0886656
19 80 0.243561 0.00884946
19 100 0.248733 0.0415292
19 120 0.247525 -0.00980893
19 140 0.246084 -0.0165306
19 160 0.251185 0.0245375
19 180 0.242059 0.0423961
19 200 0.242251 0.0154644
19 220 0.244047 0.0110132
19 240 0.24099 -0.00670882
19 260 0.244303 -0.0326598
19 280 0.242482 0.0568976
19 300 0.237308 0.0112406
19 320 0.247162 -0.0244842
19 340 0.24217 0.0133495
19 360 0.24858 0.0791129
19 380 0.245768 -0.0638773
19 400 0.247033 -0.0307346
19 420 0.246039 0.010461
19 440 0.246785 0.0407923
19 460 0.241414 -0.027587
19 480 0.246772 -0.0030585
19 500 0.246661 -0.0355804
19 520 0.240694 -0.0146186
19 540 0.245921 -0.00636104
19 560 0.247262 -0.00406175
19 580 0.237065 0.0097232
19 600 0.238832 0.047135
19 620 0.244224 -0.0094428
19 640 0.238329 0.0264296
19 660 0.253534 0.125171
19 680 0.243239 -0.00926877
19 700 0.24313 -0.0317775
19 720 0.251239 0.074677
19 740 0.246135 0.0495568
19 760 0.25944 -0.0280604
19 780 0.243081 -0.0817874
19 800 0.237509 0.0183691
19 820 0.239656 -0.0357214
19 840 0.238456 0.186874
19 860 0.237539 -0.110877
19 880 0.235987 0.0391682
19 900 0.242227 -0.0076754
19 920 0.252401 -0.0964184
19 940 0.238191 0.00747691
19 960 0.215846 0.179014
19 980 0.244041 -0.431211
20 20 0.261434 0.0238234
20 40 0.269202 0.0514665
20 60 0.261629 -0.0122047
20 80 0.267406 0.0401172
20 100 0.262268 -0.0252117
20 120 0.267783 -0.0197487
20 140 0.26945 0.0212048
20 160 0.263672 -0.00892415
20 180 0.263716 0.0471585
20 200 0.266636 0.024736
20 220 0.267057 -8.65672e-05
20 240 0.260027 -0.0298569
20 260 0.266539 -0.0256789
20 280 0.26232 -0.0561833
20 300 0.267064 -0.0271221
20 320 0.261683 -0.0124451
20 340 0.266214 -0.0042128
20 360 0.264574 -0.0472703
20 380 0.264465 -0.0161666
20 400 0.26522 -0.0137923
20 420 0.274467 0.00147785
20 440 0.273452 -0.0258998
20 460 0.276768 0.0316247
20 480 0.269758 -0.0486776
20 500 0.264071 -0.0481984
20 520 0.258031 -0.105378
20 540 0.259805 -0.032736
20 560 0.259177 0.0469689
20 580 0.267275 -0.0124524
20 600 0.256279 0.0287132
20 620 0.261995 0.0217915
20 640 0.263641 0.0167048
20 660 0.269118 -0.0323882
20 680 0.282767 -0.00136834
20 700 0.266157 -0.094481
20 720 0.268525 0.0638909
20 740 0.272102 0.099582
20 760 0.275433 -0.0103339
20 780 0.260292 0.123154
20 800 0.271017 0.00332398
20 820 0.264738 -0.0393281
20 840 0.275909 -0.0314778
20 860 0.27193 -0.142672
20 880 0.27047 -0.142763
20 900 0.282798 -0.00173795
20 920 0.250764 -0.172673
20 940 0.283715 0.0563451
20 960 0.269435 0.114742
20 980 0.270713 -0.155519
21 20 0.246102 0.00960502
21 40 0.246264 0.00404084
21 60 0.246988 -0.0163075
21 80 0.247486 -0.0115454
21 100 0.246729 -0.0401211
21 120 0.250727 -0.0106466
21 140 0.250333 0.0626006
21 160 0.251733 -0.0122108
21 180 0.250887 0.000915105
21 200 0.254629 -0.0394038
21 220 0.253165 0.0566983
21 240 0.251366 0.0103993
21 260 0.252038 -0.00550459
21 280 0.248658 0.0370484
21 300 0.248143 0.0146079
21 320 0.249536 0.0425099
21 340 0.249797 -0.0128663
21 360 0.260258 -0.0616233
21 380 0.255866 -0.000299956
21 400 0.260234 -0.0360036
21 420 0.248808 -0.000294005
21 440 0.253487 -0.0211451
21 460 0.249998 -0.0134253
21 480 0.251077 -0.0430564
21 500 0.247209 0.00253384
21 520 0.252821 -0.00449544
21 540 0.246474 0.0653852
21 560 0.249555 0.0581991
21 580 0.25235 -0.0425911
21 600 0.243638 -0.0406083
21 620 0.2376 -0.0102843
21 640 0.237377 0.00600152
21 660 0.239965 -0.0911091
21 680 0.25238 -0.0231065
21 700 0.243065 0.0378685
21 720 0.246965 -0.0266381
21 740 0.247799 0.0147627
21 760 0.244129 -0.0789245
21 780 0.243079 -0.0487826
21 800 0.235022 -0.0452675
21 820 0.249308 -0.0918964
21 840 0.271332 0.0935583
21 860 0.255219 -0.157598
21 880 0.256625 -0.0251576
21 900 0.252868 0.13079
21 920 0.261587 -0.0381869
21 940 0.276531 -0.097939
21 960 0.255618 -0.166747
21 980 0.249579 -0.349392
22 20 0.254286 0.0201087
22 40 0.258496 0.027613
22 60 0.262534 0.0392551
22 80 0.257942 -0.0318702
22 100 0.262357 0.0182071
22 120 0.256671 0.0532277
22 140 0.252306 0.040532
22 160 0.25942 0.0320157
22 180 0.259582 -0.0482123
22 200 0.251927 0.0262434
22 220 0.253806 -0.0500707
22 240 0.256923 0.0420395
22 260 0.260187 0.0727392
22 280 0.25408 -0.0400827
22 300 0.25737 -0.00114521
22 320 0.251864 -0.0142475
22 340 0.263133 0.0425854
22 360 0.251657 0.0192838
22 380 0.261516 0.0193641
22 400 0.253738 -0.004096
22 420 0.262912 0.058869
22 440 0.256892 0.00599704
22 460 0.255503 -0.00258226
22 480 0.255448 0.106789
22 500 0.259792 -0.023665
22 520 0.263574 0.0468747
22 540 0.270677 0.0275113
22 560 0.265108 -0.103242
22 580 0.2688 0.024536
22 600 0.274756 -0.00122797
22 620 0.259646 -0.0118265
22 640 0.268252 -0.0638304
22 660 0.261865 -0.035621
22 680 0.263984 -0.0991427
22 700 0.26707 0.030563
22 720 0.263805 -0.0824778
22 740 0.262249 0.0312895
22 760 0.276289 -0.081602
22 780 0.274831 0.00585046
22 800 0.275915 0.00307109
22 820 0.287385 0.0452087
22 840 0.29512 -0.0536435
22 860 0.282098 0.16287
22 880 0.306804 0.0364505
22 900 0.291349 -0.0904344
22 920 0.273246 -0.0800183
22 940 0.297566 0.222594
22 960 0.284821 0.0775906
22 980 0.299748 0.0917501
23 20 0.256086 -0.0116938
23 40 0.254901 -0.0578101
23 60 0.255762 -0.0291429
23 80 0.257877 -0.00926575
23 100 0.257351 -0.0122937
23 120 0.252987 0.0202173
23 140 0.251157 -0.0178228
23 160 0.259391 0.0100493
23 180 0.253131 0.0268649
23 200 0.258118 -0.0758759
23 220 0.248333 -0.060893
23 240 0.253785 0.0229465
23 260 0.255817 -0.0174709
23 280 0.248092 0.0488942
23 300 0.25437 0.0324812
23 320 0.249333 0.00532103
23 340 0.256698 0.0174253
23 360 0.255783 0.0470218
23 380 0.248452 0.0159823
23 400 0.247482 -0.0292066
23 420 0.254536 0.009198
23 440 0.249343 -0.0605506
23 460 0.250221 -0.00670071
23 480 0.257278 -0.017091
23 500 0.25461 -0.0143857
23 520 0.253063 0.121482
23 540 0.25802 0.0152933
23 560 0.252172 -0.0523189
23 580 0.256863 -0.00728678
23 600 0.259208 -0.015501
23 620 0.25961 0.0370124
23 640 0.257595 0.0372137
23 660 0.264066 0.017514
23 680 0.263585 -0.0114049
23 700 0.263628 -0.046065
23 720 0.255018 -0.0244988
23 740 0.257647 0.0302522
23 760 0.266942 -0.102288
23 780 0.25116 -0.0898683
23 800 0.250701 0.080066
23 820 0.243703 0.0238601
23 840 0.24993 -0.151767
23 860 0.260063 -0.133051
23 880 0.25717 -0.000998144
23 900 0.235438 -0.0852946
23 920 0.242055 -0.166767
23 940 0.23469 0.147305
23 960 0.261093 0.00146326
23 980 0.165926 -0.351081
24 20 0.243795 -0.0281013
24 40 0.239667 -0.0019827
24 60 0.236207 0.0132108
24 80 0.232311 -0.0391494
24 100 0.237713 0.000593023
24 120 0.23679 0.0605836
24 140 0.233278 -0.0146263
24 160 0.238412 -0.00791348
24 180 0.236542 -0.000843988
24 200 0.237494 0.0262012
24 220 0.233425 0.0921723
24 240 0.237874 0.0694415
24 260 0.237883 -0.00578057
24 280 0.235251 0.0235328
24 300 0.238293 0.0217897
24 320 0.236034 0.0364078
24 340 0.240721 0.0404895
24 360 0.24292 -0.0254999
24 380 0.236753 -0.0291011
24 400 0.237949 0.0232954
24 420 0.238155 0.0188496
24 440 0.234514 -0.00188491
24 460 0.238907 -0.00555342
24 480 0.236223 -0.0785527
24 500 0.233796 -0.0584732
24 520 0.240945 0.0120774
24 540 0.236682 -0.0279159
24 560 0.244088 0.0138409
24 580 0.239758 0.0407397
24 600 0.237375 -0.0423219
24 620 0.226428 0.0379197
24 640 0.231853 0.0201937
24 660 0.231673 0.0904376
24 680 0.229174 0.0669148
24 700 0.232742 -0.111024
24 720 0.231143 0.116947
24 740 0.232329 -0.131068
24 760 0.244079 0.111787
24 780 0.243052 0.00349959
24 800 0.238772 -0.0138821
24 820 0.232812 -0.0960045
24 840 0.21046 -0.0476912
24 860 0.215763 0.00869046
24 880 0.229173 0.0751449
24 900 0.227133 0.152023
24 920 0.246876 0.119074
24 940 0.232378 -0.0366361
24 960 0.239368 0.0887838
24 980 0.20271 -0.0116923
25 20 0.236638 0.049321
25 40 0.235521 0.0289912
25 60 0.243211 -0.0250108
25 80 0.239748 -0.00572825
25 100 0.239952 0.0667891
25 120 0.243148 0.0401051
25 140 0.24016 -0.0259956
25 160 0.242326 0.00281512
25 180 0.236931 -0.0281128
25 200 0.24532 -0.00954253
25 220 0.241748 0.000692476
25 240 0.244799 0.0419333
25 260 0.24069 -0.0259536
25 280 0.239406 0.00678874
25 300 0.24046 -0.0394708
25 320 0.245569 0.0223448
25 340 0.241355 0.062835
25 360 0.234541 0.0355219
25 380 0.238266 0.033609
25 400 0.235001 -0.00295537
25 420 0.234828 -0.0393647
25 440 0.24136 0.00281851
25 460 0.239444 -0.00863161
25 480 0.230897 0.021494
25 500 0.235836 -0.0403656
25 520 0.244049 0.00785046
25 540 0.235138 -0.0287381
25 560 0.225829 -0.025815
25 580 0.236781 0.0183429
25 600 0.23908 0.0804363
25 620 0.228449 -0.0210423
25 640 0.232791 9.18143e-05
25 660 0.225028 0.0492269
25 680 0.228159 0.0561047
25 700 0.232312 -0.0550472
25 720 0.224188 0.182543
25 740 0.225524 0.0548024
25 760 0.224879 0.0563654
25 780 0.225679 -0.0191021
25 800 0.221615 0.0180628
25 820 0.218185 0.143346
25 840 0.220482 -0.0740493
25 860 0.212888 0.0980361
25 880 0.220285 0.131254
25 900 0.210415 0.0324738
25 920 0.213244 -0.0344056
25 940 0.182747 0.181223
25 960 0.181151 0.0828017
25 980 0.161329 0.191886
26 20 0.254503 0.0477346
26 40 0.256711 -0.0349037
26 60 0.253861 0.0521529
26 80 0.252121 0.048927
26 100 0.255065 0.00160719
26 120 0.24797 0.00442991
26 140 0.254717 -0.0119262
26 160 0.252071 -0.00599792
26 180 0.253833 -0.0171999
26 200 0.250755 0.00480201
26 220 0.257553 -0.00179233
26 240 0.256153 0.0254363
26 260 0.25145 0.0288515
26 280 0.253569 0.0262051
26 300 0.255614 0.0112969
26 320 0.255202 -0.0487328
26 340 0.252642 0.0246605
26 360 0.248678 -0.0364855
26 380 0.262551 -0.00082219
26 400 0.256163 0.00792128
26 420 0.251966 -0.00962542
26 440 0.254718 0.0598524
26 460 0.255239 -0.0254262
26 480 0.249317 0.0010982
26 500 0.255701 -0.0081373
26 520 0.257499 -0.012546
26 540 0.258663 -0.0785474
26 560 0.250401 -0.0571728
26 580 0.249448 0.0186983
26 600 0.256292 -0.0841867
26 620 0.252877 -0.0841507
26 640 0.253175 -0.0995965
26 660 0.250495 0.0181718
26 680 0.255889 0.0225349
26 700 0.245064 -0.0151982
26 720 0.259692 -0.0414121
26 740 0.250527 0.0445427
26 760 0.25918 0.12047
26 780 0.266105 -0.0597196
26 800 0.255677 -0.104499
26 820 0.252044 -0.0180163
26 840 0.264072 -0.0141559
26 860 0.269446 0.00701978
26 880 0.278701 0.0456814
26 900 0.267353 -0.0740833
26 920 0.27767 -0.00580615
26 940 0.266745 0.050116
26 960 0.242205 -0.10224
26 980 0.246536 -0.132097
27 20 0.25882 -0.0216032
27 40 0.255499 -0.0257268
27 60 0.256454 0.0017345
27 80 0.257868 -0.00308721
27 100 0.256169 -0.0353364
27 120 0.256706 0.0132531
27 140 0.258685 0.0449543
27 160 0.257163 0.00550118
27 180 0.256849 0.0283881
27 200 0.253326 0.017251
27 220 0.260345 0.0486105
27 240 0.259787 0.0480321
27 260 0.258239 0.0459283
27 280 0.26334 -0.0698875
27 300 0.257577 0.0501089
27 320 0.25809 0.0160099
27 340 0.261954 0.0174433
27 360 0.263883 -0.0708614
27 380 0.258674 0.0435931
27 400 0.247688 0.0356591
27 420 0.258871 0.0276206
27 440 0.26198 0.0340282
27 460 0.260354 0.0226138
27 480 0.25735 -0.00731628
27 500 0.259099 -0.00573429
27 520 0.256747 0.00720286
27 540 0.255691 -0.00377532
27 560 0.252689 -0.00412453
27 580 0.261284 0.00670659
27 600 0.256631 0.0197434
27 620 0.248421 -0.120426
27 640 0.256536 0.099783
27 660 0.249226 0.034485
27 680 0.245109 -0.00744046
27 700 0.250206 -0.137176
27 720 0.254121 -0.0687801
27 740 0.249674 -0.0172986
27 760 0.244046 -0.0447456
27 780 0.25497 0.0366015
27 800 0.26285 -0.0268007
27 820 0.272378 -0.0128992
27 840 0.258491 -0.0833073
27 860 0.277969 -0.00711393
27 880 0.276498 0.0302586
27 900 0.255819 -0.187519
27 920 0.275719 -0.0500771
27 940 0.300087 0.0678287
27 960 0.269393 -0.110266
27 980 0.35265 0.060804
28 20 0.247933 0.0166481
28 40 0.250084 -0.00858632
28 60 0.245271 0.0320091
28 80 0.243752 0.0456379
28 100 0.245725 -0.0300369
28 120 0.247866 -0.0408006
28 140 0.247189 0.0406647
28 160 0.246359 -0.0239335
28 180 0.248536 -0.020535
28 200 0.246635 0.036594
28 220 0.246514 0.0334325
28 240 0.245564 0.016049
28 260 0.25283 0.0213734
28 280 0.247299 0.00944866
28 300 0.246983 0.025414
28 320 0.243818 0.0452943
28 340 0.251352 -0.0570377
28 360 0.242612 -0.0611907
28 380 0.241251 -0.0494144
28 400 0.246945 -0.0512837
28 420 0.244113 0.00768071
28 440 0.249516 -0.0094524
28 460 0.247002 -0.0416427
28 480 0.239994 0.0685047
28 500 0.249165 -0.0384632
28 520 0.239405 0.0728969
28 540 0.244822 0.0529716
28 560 0.242322 -0.00741965
28 580 0.248632 -0.0532357
28 600 0.240806 -0.0895461
28 620 0.240114 0.038621
28 640 0.255592 -0.0979269
28 660 0.249888 0.0251373
28 680 0.245435 0.0646966
28 700 0.238623 -0.068018
28 720 0.241029 0.0456231
28 740 0.234468 0.0884463
28 760 0.232554 0.112135
28 780 0.232575 -0.0544117
28 800 0.238831 -0.00578914
28 820 0.2184 0.0594458
28 840 0.230833 -0.11428
28 860 0.212203 0.0386469
28 880 0.227507 -0.13271
28 900 0.226936 0.0792199
28 920 0.242512 -0.0177185
28 940 0.237298 -0.00156548
28 960 0.227239 -0.134312
28 980 0.274991 0.0296687
29 20 0.258596 -0.0237541
29 40 0.258121 0.0371259
29 60 0.259031 -0.0261109
29 80 0.263654 -0.00449206
29 100 0.261068 0.0155519
29 120 0.261171 0.0466586
29 140 0.260075 -0.0776221
29 160 0.263192 0.0115633
29 180 0.254436 -0.0281409
29 200 0.264844 -0.0230396
29 220 0.258927 -0.0391144
29 240 0.26398 -0.0162236
29 260 0.260854 -0.035498
29 280 0.261288 -0.0307129
29 300 0.260704 0.00788932
29 320 0.263149 0.0137221
29 340 0.260777 0.0596075
29 360 0.267488 0.003675
29 380 0.265493 0.0179444
29 400 0.266885 0.0274891
29 420 0.25864 0.0185064
29 440 0.264362 0.0164135
29 460 0.260066 -0.0190095
29 480 0.256986 -0.00866647
29 500 0.262372 0.038825
29 520 0.25587 -0.0196149
29 540 0.254793 -0.0479317
29 560 0.257201 0.0314231
29 580 0.249377 -0.0712712
29 600 0.250907 0.0744733
29 620 0.249149 0.0173298
29 640 0.257927 -0.00313242
29 660 0.254987 -0.0803434
29 680 0.248347 0.0219667
29 700 0.259187 -0.0479461
29 720 0.262344 0.101903
29 740 0.26217 -0.134878
29 760 0.261835 0.107781
29 780 0.243172 0.12908
29 800 0.244854 0.0823236
29 820 0.250245 -0.0218863
29 840 0.255668 0.0265599
29 860 0.28636 0.0351819
29 880 0.260167 -0.0210892
29 900 0.263736 0.154603
29 920 0.256385 -0.0526929
29 940 0.242348 0.096231
29 960 0.264386 -0.0758452
29 980 0.254344 0.208687
30 20 0.253536 0.0142914
30 40 0.254075 0.0193316
30 60 0.244069 0.00318382
30 80 0.24994 -0.0100925
30 100 0.248966 -0.0412023
30 120 0.253105 0.000604788
30 140 0.252932 0.087709
30 160 0.251027 0.00184633
30 180 0.2496 0.0356626
30 200 0.249456 0.0216397
30 220 0.252829 -0.0114318
30 240 0.251892 -0.026212
30 260 0.251135 -0.00500462
30 280 0.245811 -0.0754277
30 300 0.249831 -0.0508508
30 320 0.251576 0.0217547
30 340 0.24858 -0.00959823
30 360 0.251086 -0.0387895
30 380 0.243809 -0.014877
30 400 0.253696 -0.10101
30 420 0.254841 0.00258553
30 440 0.247995 -0.00505607
30 460 0.246024 -0.0372585
30 480 0.246477 0.0231541
30 500 0.247368 0.0287895
30 520 0.2486 -0.0524409
30 540 0.247762 -0.0551974
30 560 0.251979 0.0676471
30 580 0.241624 -0.00733132
30 600 0.23962 0.0168245
30 620 0.243213 -0.0122325
30 640 0.239583 0.0156728
30 660 0.247347 0.0449617
30 680 0.2473 0.0738596
30 700 0.23267 0.0646631
30 720 0.248214 0.020124
30 740 0.251002 -0.013009
30 760 0.240978 0.0196586
30 780 0.224933 0.0437075
30 800 0.218553 -0.0260683
30 820 0.219183 -0.0305329
30 840 0.231253 0.0663554
30 860 0.215646 -0.0760916
30 880 0.239562 -0.164235
30 900 0.210731 -0.0546433
30 920 0.216915 0.0795964
30 940 0.181689 0.0769912
30 960 0.177077 -0.0416033
30 980 0.228689 0.445241
31 20 0.261445 -0.00306061
31 40 0.259908 -0.0183973
31 60 0.256869 0.0314027
31 80 0.261385 0.0117116
31 100 0.259533 -0.0166606
31 120 0.264136 -0.0343749
31 140 0.263371 0.026714
31 160 0.264698 -0.0237285
31 180 0.259931 -0.0388027
31 200 0.262315 0.0103805
31 220 0.263973 -0.0240545
31 240 0.267388 0.0989896
31 260 0.268137 0.028841
31 280 0.26239 0.0641042
31 300 0.262217 0.018198
31 320 0.26187 0.0309411
31 340 0.264155 0.00558361
31 360 0.260508 0.0341504
31 380 0.262182 -0.018138
31 400 0.258135 -0.0132669
31 420 0.258853 0.0413688
31 440 0.25261 -0.0511726
31 460 0.249151 -0.00551991
31 480 0.258581 0.0300632
31 500 0.256414 0.0264894
31 520 0.260633 0.0168325
31 540 0.259 0.0310566
31 560 0.260783 0.0904095
31 580 0.260181 -0.0250037
31 600 0.268108 0.0261754
31 620 0.25551 0.0193578
31 640 0.259757 -0.0330461
31 660 0.261746 0.0141451
31 680 0.262824 -0.0335061
31 700 0.249945 0.0247209
31 720 0.252176 -0.0341616
31 740 0.238633 -0.0687023
31 760 0.247956 -0.0286536
31 780 0.236455 0.00307655
31 800 0.253463 0.00916264
31 820 0.238713 -0.0712781
31 840 0.245496 0.026793
31 860 0.234063 0.0910933
31 880 0.2376 0.0262418
31 900 0.265926 -0.20777
31 920 0.247999 0.00527427
31 940 0.264619 0.200259
31 960 0.301157 0.0561804
31 980 0.279117 0.0379438
32 20 0.244049 0.00961082
32 40 0.245816 -0.0198294
32 60 0.246384 0.00501635
32 80 0.240617 0.0120485
32 100 0.245234 0.0039107
32 120 0.244805 -0.0233461
32 140 0.245331 -0.0539336
32 160 0.244655 0.0153262
32 180 0.237396 0.0247632
32 200 0.248859 -0.0390498
32 220 0.241405 0.0582805
32 240 0.235973 0.00690882
32 260 0.244854 0.038702
32 280 0.250095 -0.00529116
32 300 0.25085 -0.0272326
32 320 0.247126 0.00116155
32 340 0.247765 -0.0553102
32 360 0.248693 0.0183986
32 380 0.248949 -0.0128227
32 400 0.256231 0.0105991
32 420 0.250296 -0.0104636
32 440 0.250698 -0.0113364
32 460 0.246828 -0.0198324
32 480 0.249035 0.0383628
32 500 0.246455 0.0242523
32 520 0.253524 0.0819704
32 540 0.248267 -0.0137754
32 560 0.24542 -0.0118556
32 580 0.245446 0.0455581
32 600 0.237346 0.0156382
32 620 0.247736 0.0459167
32 640 0.251741 -0.00322592
32 660 0.252708 0.0815702
32 680 0.254338 0.0363036
32 700 0.248604 0.0443242
32 720 0.251041 -0.12312
32 740 0.249069 0.0235101
32 760 0.252282 -0.052292
32 780 0.252451 -0.0952722
32 800 0.263777 -0.0754267
32 820 0.265651 -0.00159675
32 840 0.26106 -0.0171199
32 860 0.271676 -0.0393633
32 880 0.262587 0.0419764
32 900 0.28497 0.0665066
32 920 0.279116 0.0712004
32 940 0.29249 -0.146958
32 960 0.260069 -0.214948
32 980 0.328444 -0.0372516
33 20 0.254279 -0.00051036
33 40 0.255652 0.00354271
33 60 0.25267 -0.0773237
33 80 0.257202 0.0148939
33 100 0.261398 0.0715734
33 120 0.260929 0.0520212
33 140 0.259106 0.0168948
33 160 0.25075 0.0159616
33 180 0.259227 0.00466338
33 200 0.255124 -0.0251643
33 220 0.264395 0.00726554
33 240 0.25076 -0.0359358
33 260 0.257011 0.0427229
33 280 0.258537 -0.0248956
33 300 0.258557 0.0314196
33 320 0.257241 0.0500986
33 340 0.257989 0.0126442
33 360 0.2595 0.00493877
33 380 0.25489 0.0465988
33 400 0.261719 -0.0353986
33 420 0.262923 0.0278384
33 440 0.261186 0.0230193
33 460 0.252654 0.0420492
33 480 0.25759 0.0666206
33 500 0.255599 -0.0399836
33 520 0.263897 0.0262676
33 540 0.260746 -0.0147311
33 560 0.255224 -0.0619242
33 580 0.244176 -0.00875835
33 600 0.243292 -0.0491974
33 620 0.248996 0.0256948
33 640 0.265525 0.02028
33 660 0.265868 0.00581869
33 680 0.254059 0.0420465
33 700 0.259603 0.109593
33 720 0.25562 -0.0578635
33 740 0.253755 0.0311236
33 760 0.262097 0.0346488
33 780 0.249098 0.0993019
33 800 0.264525 0.0696797
33 820 0.258371 0.0515914
33 840 0.248883 -0.0545315
33 860 0.251747 -0.0110017
33 880 0.251375 0.198414
33 900 0.261558 0.00936472
33 920 0.244481 0.0698717
33 940 0.266236 -0.192096
33 960 0.272632 -0.00642919
33 980 0.317633 -0.179572
34 20 0.233202 0.0664921
34 40 0.236006 -0.0236576
34 60 0.236417 0.00332071
34 80 0.241055 -0.00240438
34 100 0.245508 -0.0109968
34 120 0.239531 0.0858896
34 140 0.236442 0.0614316
34 160 0.237066 0.0151972
34 180 0.237324 0.0335147
34 200 0.244232 -0.00493566
34 220 0.236465 -0.00102705
34 240 0.236697 0.0403146
34 260 0.236985 0.0335863
34 280 0.239 0.0484482
34 300 0.239263 -0.0203533
34 320 0.244798 0.0202263
34 340 0.237012 -0.0260372
34 360 0.237354 -0.0167047
34 380 0.23697 -0.0379938
34 400 0.243176 -0.0120816
34 420 0.23882 0.0157792
34 440 0.237171 0.0299629
34 460 0.231741 -0.0219539
34 480 0.236194 -0.0550942
34 500 0.233562 -0.0517349
34 520 0.241243 -0.0250864
34 540 0.231398 0.0470264
34 560 0.232495 -0.0956878
34 580 0.233512 -0.00415958
34 600 0.227649 0.0251405
34 620 0.231377 0.0156017
34 640 0.224359 0.0394991
34 660 0.241412 0.0463441
34 680 0.226218 -0.00999294
34 700 0.230713 -0.117187
34 720 0.2293 -0.00567176
34 740 0.225598 0.128441
34 760 0.233341 -0.0680365
34 780 0.227938 0.0362239
34 800 0.218229 0.0372236
34 820 0.215754 -0.038649
34 840 0.220547 0.0195426
34 860 0.205074 0.0528366
34 880 0.215085 0.0687353
34 900 0.225026 -0.094552
34 920 0.201297 -0.109841
34 940 0.190077 -0.084767
34 960 0.179645 0.0498229
34 980 0.201053 0.466442
35 20 0.238929 -0.0431685
35 40 0.24139 -0.00956347
35 60 0.23807 0.0607394
35 80 0.237117 -0.0379996
35 100 0.240577 -0.0229048
35 120 0.243086 -0.0283603
35 140 0.236675 -0.00228038
35 160 0.234273 -0.0267017
35 180 0.24158 -0.00397362
35 200 0.239325 -0.0537454
35 220 0.239955 -0.0167171
35 240 0.241182 0.0427381
35 260 0.233096 0.0460374
35 280 0.235783 -0.0179296
35 300 0.243081 -0.0131736
35 320 0.241744 0.0386808
35 340 0.249744 -0.0680346
